institute_id,logo,institute_name,credits,delivery,duration,id,modality,name,mnqf.id,mnqf.level,mnqf.title
79,/static/uploads/IQS_logo_2018-06-30T18-16-06.png,INSTITUTE OF QURAN AND SUNNAH,243,NA,12 MONTHS,1108,FULL TIME,DIPLOMA IN TEACHING ISLAM,5,5,DIPLOMA
79,/static/uploads/IQS_logo_2018-06-30T18-16-06.png,INSTITUTE OF QURAN AND SUNNAH,129,Full-Time/Part-TIme,1 YEAR / 2 YEARS,1143,FACE TO FACE,DIPLOMA IN TEACHING (QURAN AND ISLAM),5,5,DIPLOMA
79,/static/uploads/IQS_logo_2018-06-30T18-16-06.png,INSTITUTE OF QURAN AND SUNNAH,255,Full-Time/Part-TIme,2 YEARS / 4 YEARS,1241,FACE TO FACE,ADVANCED DIPLOMA IN TEACHING (QURAN AND ISLAM),6,6,ADVANCED DIPLOMA
79,/static/uploads/IQS_logo_2018-06-30T18-16-06.png,INSTITUTE OF QURAN AND SUNNAH,126,Full-Time/Part-TIme,1 YEAR / 2 YEARS,1275,FACE TO FACE,ADVANCED CERTIFICATE IN ISLAM AND QURAN,10,4,ADVANCED CERTIFICATE
79,/static/uploads/IQS_logo_2018-06-30T18-16-06.png,INSTITUTE OF QURAN AND SUNNAH,120,Full-Time,1 YEAR,1284,FACE TO FACE,ADVANCED CERTIFICATE FOR IMAMS,10,4,ADVANCED CERTIFICATE
79,/static/uploads/IQS_logo_2018-06-30T18-16-06.png,INSTITUTE OF QURAN AND SUNNAH,12,FULL TIME,3 WEEKS,1654,-,CERTIFICATE I IN INFORMATION TECHNOLOGY,1,1,CERTIFICATE I
79,/static/uploads/IQS_logo_2018-06-30T18-16-06.png,INSTITUTE OF QURAN AND SUNNAH,31,FULL TIME,10 WEEKS,1655,-,CERTIFICATE II IN INFORMATION TECHNOLOGY,2,2,CERTIFICATE II
79,/static/uploads/IQS_logo_2018-06-30T18-16-06.png,INSTITUTE OF QURAN AND SUNNAH,40,FULL TIME,15 WEEKS,1658,FACE-TO-FACE,CERTIFICATE III IN INFORMATION TECHNOLOGY,3,3,CERTIFICATE III
79,/static/uploads/IQS_logo_2018-06-30T18-16-06.png,INSTITUTE OF QURAN AND SUNNAH,120,FULL TIME,1 YEAR,1659,FACE-TO-FACE,ADVANCED CERTIFICATE IN INFORMATION TECHNOLOGY,4,4,CERTIFICATE IV
79,/static/uploads/IQS_logo_2018-06-30T18-16-06.png,INSTITUTE OF QURAN AND SUNNAH,240,FULL TIME ,2 YEARS,1687,FACE TO FACE,ASSOCIATE DEGREE IN QIRA'AT AND QURANIC SCIENCES,6,6,ADVANCED DIPLOMA
79,/static/uploads/IQS_logo_2018-06-30T18-16-06.png,INSTITUTE OF QURAN AND SUNNAH,40,FULL TIME ,15 WEEKS,1787,FACE TO FACE,CERTIFICATE III IN PROJECT MANAGEMENT,3,3,CERTIFICATE III
79,/static/uploads/IQS_logo_2018-06-30T18-16-06.png,INSTITUTE OF QURAN AND SUNNAH,120,FULL TIME ,1 YEAR,1788,FACE TO FACE,ADVANCED CERTIFICATE IN PROJECT MANAGEMENT,10,4,ADVANCED CERTIFICATE
79,/static/uploads/IQS_logo_2018-06-30T18-16-06.png,INSTITUTE OF QURAN AND SUNNAH,120,FULL TIME ,1 YEAR,1789,FACE TO FACE,DIPLOMA IN PROJECT MANAGEMENT,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,NA,4,NA,SAANAVEE ISLAM MUDHARISSUN THAZA KURAA COURSE,1,1,CERTIFICATE I
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,6 MONTHS,5,NA,CERTIFICATE  1 IN ARABIC LANGUAGE,1,1,CERTIFICATE I
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,8 WEEKS,6,NA,CERTIFICATE 1 IN ARABIC FOR TRAVEL AND TOURISM,1,1,CERTIFICATE I
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,3 MONTHS,7,NA,CERTIFICATE 1 IN QIRAAATH,1,1,CERTIFICATE I
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,10,Full-Time,8 WEEKS,8,FACE-TO-FACE,VAAHAKADHEHKUNTHERIKAMUGE HUNARUVERIKAN DHASKOHDHEY COURSE LEVEL 1,1,1,CERTIFICATE I
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,10,Full-Time,7 WEEKS,9,FACE-TO-FACE,CERTIFICATE 1 IN BASIC ENGLISH,1,1,CERTIFICATE I
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,10,Full-Time,7 WEEKS,10,FACE-TO-FACE,CERTIFICATE 1 IN ENGLISH FOR GENERAL PURPOSE,1,1,CERTIFICATE I
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,29,Full-Time/Part-TIme,15 WEEKS / 1 YEAR,203,FACE TO FACE,CERTIFICATE I IN QURAN MEMORIZATION ,1,1,CERTIFICATE I
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,6 MONTHS,215,NA,CERTIFICATE  2 IN ARABIC LANGUAGE,2,2,CERTIFICATE II
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,3 MONTHS,216,NA,CERTIFICATE 2 IN QIRAAATH,2,2,CERTIFICATE II
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,34,Full-Time/Part-TIme,15 Weeks / 1 Year,335,Face-to-face,Certificate 2 in English for General Purpose,2,2,CERTIFICATE II
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,34,Full-Time/Part-TIme,15 WEEKS / 1 YEAR,336,FACE TO FACE,CERTIFICATE II IN QURAN MEMORIZATION ,2,2,CERTIFICATE II
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,NA,373,NA,CERTIFICATE III FOR IMAAM,3,3,CERTIFICATE III
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,NA,374,NA,CERTIFICATE III IN ARABIC LANGUAGE PROGRAME,3,3,CERTIFICATE III
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,1 YEAR,375,NA,CERTIFICATE 3 IN QIRATH,3,3,CERTIFICATE III
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,1 YEAR,376,NA,CERTIFICATE  3 IN ARABIC LANGUAGE,3,3,CERTIFICATE III
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,40,Full-Time,15 WEEKS,377,FACE-TO-FACE,CERTIFICATE 3 IN ENGLISH FOR GENERAL PURPOSE,3,3,CERTIFICATE III
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,40,Full-Time/Part-TIme,15 WEEKS / 1 YEAR,668,FACE TO FACE,CERTIFICATE III IN QURAN MEMORIZATION,3,3,CERTIFICATE III
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,NA,740,NA,QAARI COURSE,4,4,CERTIFICATE IV
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,NA,741,NA,ADVANCED CERTIFICATE IN ARABIC LANGUAGE PROGRAME,4,4,CERTIFICATE IV
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,1 YEAR,742,NA,CERTIFICATE 4 IN QIRATH,4,4,CERTIFICATE IV
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,1 YEAR,743,NA,CERTIFICATE 4 IN ARABIC LANGUAGE,4,4,CERTIFICATE IV
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,172,NA,1 YEAR,744,FACE-TO-FACE,FOUNDATION STUDIES,4,4,CERTIFICATE IV
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,2 YEARS,932,NA,DIPLOMA IN ISLAMIC STUDIES,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,181,FULL TIME / PART TIME ,1 YEARS / 2 YEARS,933,FACE TO FACE,DIPLOMA IN TEACHING QURAN,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,2 YEARS,934,NA,DIPLOMA IN ISLAMIC COUNSELLING,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,2 YEARS / 1 YEAR,935,NA,DIPLOMA IN TEACHING ISLAMIC STUDIES ,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,2 YEARS,936,NA,DIPLOMA FOR IMAAMS,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,NA,937,NA,MAGISTRATE DIPLOMA,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,1 YEAR / 2 YEAR,938,NA,DIPLOMA IN SHARIAH AND LAW,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,1 YEAR,939,NA,DIPLOMA IN ARABIC LANGUAGE,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,158,NA,1 YEAR,940,FACE TO FACE,DIPLOMA IN TEACHING ARABIC LANGUAGE,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,156,NA,1 YEAR (FT) / 2 YEARS (PT),941,FACE TO FACE,DIPLOMA IN EARLY CHILDHOOD EDUCATION ,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,120,Full-Time/Part-TIme,1 year / 2 years,1128,face-to-face,Diploma in Imamship and Local Governance ,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,163,Full-Time/Part-TIme,1 YEAR / 2 YEARS,1144,FACE TO FACE,Diploma in Early Childhood Education,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,148,Full-Time/Part-TIme,1 YEAR / 2 YEARS,1158,FACE TO FACE,DIPLOMA IN ARABIC LANGUAGE FOR ISLAMIC STUDIES,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,148,Full-Time/Part-TIme,1 YEAR / 2 YEARS,1159,FACE TO FACE,DIPLOMA IN ARABIC LANGUAGE FOR DIPLOMACY,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,148,Full-Time,1 YEAR / 2 YEARS,1160,FACE TO FACE,DIPLOMA IN ARABIC LANGUAGE FOR HOSPITALITY AND TOURISM ,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,148,Full-Time/Part-TIme,1 YEAR / 2 YEARS,1161,FACE TO FACE,DIPLOMA IN ARABIC LANGUAGE FOR BUSINESS AND MARKETING,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,148,Full-Time/Part-TIme,1 YEAR / 2 YEARS,1164,FACE TO FACE,DIPLOMA IN ARABIC LANGUAGE FOR JOURNALISM AND MEDIA,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,2 YEARS,1198,NA,ADVANCED DIPLOMA IN ISLAMIC STUDIES,6,6,ADVANCED DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,122,Full-Time,1 YEAR,1260,FACE-TO-FACE,ADVANCED CERTIFICATE IN SHARI’AH AND LAW ,10,4,ADVANCED CERTIFICATE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,122,Full-Time/Part-TIme,1 year / 2 years,1264,face-to-face,Advanced Certificate in Imamship and Local Governance ,10,4,ADVANCED CERTIFICATE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,173,Full-Time/Part-TIme,1 YEAR / 2 YEARS,1276,FACE TO FACE,ADVANCED CERTIFICATE IN QURAN MEMORIZATION,10,4,ADVANCED CERTIFICATE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,4 YEARS,1336,NA,BACHELOR OF ISLAMIC STUDIES ,7,7,BACHELOR'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,NA,1337,NA,SHAREATHAA GAANOONUGE DEGREE COURSE,7,7,BACHELOR'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,NA,1338,NA,BACHELORS OF HISTORY AND CIVILISATION,7,7,BACHELOR'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,3 YEARS,1339,NA,BACHELOR OF SHARIAH AND LAW,7,7,BACHELOR'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,378,NA,3 YEARS,1340,FACE TO FACE,BACHELOR OF QURANIC STUDIES,7,7,BACHELOR'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,372,Full-Time/Part-TIme,3 Years / 6 years,1419,face to face,Bachelor of Imamship and Local Governance,7,7,BACHELOR'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,388,Full-Time/Part-TIme,3 years / 6 years,1428,FACE TO FACE,Bachelor of Early Childhood Education,7,7,BACHELOR'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,360,Full-Time/Part-TIme,3 YEARS / 6 YEARS,1435,FACE TO FACE,BACHELOR OF EDUCATION (PRIMARY),7,7,BACHELOR'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,4 YEARS ,1455,NA,BACHELOR OF SHARI’AH WITH HONOURS,8,7,BACHELOR'S DEGREE WITH HONOURS
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,4 YEARS ,1456,NA,BACHELOR OF TEACHING ISLAMIC STUDIES WITH HONOURS,8,7,BACHELOR'S DEGREE WITH HONOURS
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,4 YEARS ,1457,NA,"BACHELOR OF TEACHING QURAN WITH HONOURS (Programme Level changed from MNQF Level 8, effective from January 2017) ",8,7,BACHELOR'S DEGREE WITH HONOURS
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,4 YEARS ,1458,NA,BACHELOR OF SHARIAH AND LAW WITH HONOURS,8,7,BACHELOR'S DEGREE WITH HONOURS
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,4 YEARS,1459,NA,BACHELOR OF ISLAMIC STUDIES WITH HONOURS,8,7,BACHELOR'S DEGREE WITH HONOURS
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,573,NA,4 YEARS,1460,FACE TO FACE,BACHELOR OF TEACHING ARABIC LANGUAGE WITH HONOURS  (Previously known as BACHELOR OF TEACHING ARABIC LANGUAGE AND LITERATURE WITH HONOURS approved on 29.04.2015),8,7,BACHELOR'S DEGREE WITH HONOURS
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,2 YEARS,1494,NA,ASSOCIATE DEGREE IN SHARIAH AND LAW,11,6,ASSOCIATE DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,246,Full-Time/Part-TIme,2 years / 4 years,1541,face-to-face,Associate Degree in Imamship and Local Governance,11,6,ASSOCIATE DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,60,NA,6 MONTHS,1555,FACE-TO-FACE,POSTGRADUATE CERTIFICATE IN TEACHING ENGLISH TO SPEAKERS OF OTHER LANGUAGES (PGC IN TESOL),13,8,POSTGRADUATE CERTIFICATE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,139,NA,1 YEAR,1566,FACE TO FACE,POSTGRADUATE DIPLOMA IN TEACHING,14,8,POSTGRADUATE DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,120,NA,1 YEAR,1567,FACE-TO-FACE,POSTGRADUATE DIPLOMA IN TEACHING ENGLISH TO SPEAKERS OF OTHER LANGUAGES (PGD IN TESOL),14,8,POSTGRADUATE DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,370,Full-Time/Part-TIme, 3 YEARS / 6 YEARS,1580,FACE-TO-FACE,DOCTOR OF PHILOSOPHY IN ISLAMIC JUDICIAL SCIENCES AND LEGISLATIVE POLICY,15,10,DOCTORAL DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,370,Full-Time/Part-TIme,3 YEARS / 6 YEARS,1581,FACE TO FACE,DOCTOR OF PHILOSOPHY IN FIQH AND USUL-AL-FIQH,15,10,DOCTORAL DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,NA,NA,1 YEAR,1593,NA,MASTERS IN ISLAMIC FINANCE PRACTICE (AWARDED FROM INTERNATIONAL CENTRE FOR EDUCATION IN ISLAMIC FINANCE),16,9,MASTER'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,257,NA,2 YEARS,1594,FACE-TO-FACE,MASTER OF ISLAMIC REVEALED KNOWLEDGE AND LEADERSHIP,16,9,MASTER'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,242,NA,1.5 YEARS,1595,FACE-TO-FACE,MASTER OF COMPARATIVE LAWS,16,9,MASTER'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,257,NA,2 YEARS,1596,FACE-TO-FACE,"MASTER OF AQIDAH AND ISLAMIC THOUGHTS (COURSEWORK MODE, COURSEWORK AND RESEARCH MODE, RESEARCH MODE)",16,9,MASTER'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,257,NA,2 YEARS,1597,FACE-TO-FACE,MASTER OF QIRAAATH,16,9,MASTER'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,242,NA,1.5 YEARS,1598,FACE-TO-FACE,MASTER OF ISLAMIC JUDICIAL SCIENCES AND SHARIAH POLICY,16,9,MASTER'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,240,NA,1.5 YEARS,1599,FACE-TO-FACE,MASTER OF ARTS IN TEACHING ENGLISH TO SPEAKERS OF OTHER LANGUAGES (MA IN TESOL),16,9,MASTER'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,120,Full-Time/Par-TIme,1 YEAR / 2 YEARS,1623,FACE-TO-FACE,MASTER OF ARTS IN JOURNALISM AND MEDIA COMMUNICATIONS (Name changes from POSTGRADUATE DIPLOMA IN JOURNALISM AND MEDIA COMMUNICATIONS effecive from 1s January 2018),16,9,MASTER'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,137 / 158 / 166,FACE-TO-FACE,	1 YEAR / 2 YEARS,1676,FULL-TIME / PART-TIME,"MASTER OF EDUCATION IN LEADERSHIP AND ADMINISTRATION (COURSEWORK, COURSEWORK AND RESEARCH, RESEARCH)",16,9,MASTER'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,137 / 153 / 158,FULL TIME / PART TIME ,1 YEAR / 2 YEARS,1705,FACE TO FACE,"MASTER OF ARTS IN SCIENCE OF HADITH (Coursework, Coursework and Research, Research) ",16,9,MASTER'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,137 / 158 / 153 ,FULL TIME / PART TIME ,1 YEAR / 2 YEARS,1706,FACE TO FACE,"MASTER OF FIQH AND USUL-AL-FIQH (Coursework, Coursework and Research, Research)",16,9,MASTER'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,137 / 158 / 166,FULL TIME / PART TIME ,1 YEAR / 2 YEARS,1707,FACE TO FACE,"MASTER OF TEACHING AND LEARNING (Coursework, Coursework and Research, Research)",16,9,MASTER'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,361,FULL TIME / PART TIME ,3 YEARS / 6 YEARS,1708,FACE TO FACE,BACHELOR OF ISLAMIC BANKING AND FINANCE,7,7,BACHELOR'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,436,FULL TIME / PART TIME ,3 YEARS / 6 YEARS,1709,FACE TO FACE,BACHELOR OF TEACHING QURAN,7,7,BACHELOR'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,489,FULL TIME / PART TIME ,3 YEARS / 6 YEARS,1710,FACE TO FACE,BACHELOR OF TEACHING ISLAMIC STUDIES ,7,7,BACHELOR'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,463,FULL TIME / PART TIME ,3 YEARS / 6 YEARS,1711,FACE TO FACE,BACHELOR OF TEACHING ARABIC LANGUAGE,7,7,BACHELOR'S DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,301,FULL TIME / PART TIME ,2 YEARS / 4 YEARS,1712,FACE TO FACE,ASSOCIATE DEGREE IN TEACHING QURAN,11,6,ASSOCIATE DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,349,FULL TIME / PART TIME ,2 YEARS / 4 YEARS,1713,FACE TO FACE,ASSOCIATE DEGREE IN TEACHING ISLAMIC STUDIES,11,6,ASSOCIATE DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,342,FULL TIME / PART TIME ,2 YEARS / 4 YEARS,1714,FACE TO FACE,ASSOCIATE DEGREE IN TEACHING ARABIC LANGUAGE,11,6,ASSOCIATE DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,240,FULL TIME / PART TIME ,2 YEARS / 4 YEARS,1715,FACE TO FACE,ASSOCIATE DEGREE IN EDUCATION (PRIMARY),11,6,ASSOCIATE DEGREE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,122,FULL TIME / PART TIME ,1 YEAR / 2 YEARS,1716,FACE TO FACE,DIPLOMA IN ISLAMIC FINANCE,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,185,FULL TIME / PART TIME ,1 YEAR / 2 YEARS,1739,FACE TO FACE,DIPLOMA IN TEACHING ISLAMIC STUDIES,5,5,DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,120,FULL TIME / PART TIME ,1 YEAR / 2 YEARS,1741,FACE TO FACE,ADVANCED CERTIFICATE IN ENGLISH FOR TRAVEL AND TOURISM ,10,4,ADVANCED CERTIFICATE
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,10,FULL TIME ,3 WEEKS,1742,FACE TO FACE,CERTIFICATE I IN QIRA'ATH-AL-QURAN,1,1,CERTIFICATE I
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,34,FULL TIME ,10 WEEKS,1743,FACE TO FACE,CERTIFICATE II IN QIRA'ATH-AL-QURAN,2,2,CERTIFICATE II
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,43,FULL TIME / PART TIME ,15 WEEKS / 1 YEAR,1744,FACE TO FACE,CERTIFICATE III IN QIRA'ATH-AL-QURAN,3,3,CERTIFICATE III
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,137,FULL TIME / PART TIME ,1 YEAR / 2 YEARS,1745,FACE TO FACE,POSTGRADUATE DIPLOMA IN LAW,14,8,POSTGRADUATE DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,137,FULL TIME / PART TIME ,1 YEAR / 2 YEARS,1746,FACE TO FACE,POSTGRADUATE DIPLOMA IN SHAI'AH,14,8,POSTGRADUATE DIPLOMA
12,NA,ISLAMIC UNIVERSITY OF MALDIVES,153/137/158,FULL TIME / PART TIME ,1 YEAR / 2 YEARS,1775,FACE TO FACE,"MASTER OF ARTS IN QURANIC SCIENCES (RESEARCH, RESEARCH AND COURSEWORK, COURSEWORK)",16,9,MASTER'S DEGREE
67,/static/uploads/LOGO_PNG_2018-06-30T18-08-48.png,IXCEL CENTRE FOR PROFESSIONAL STUDIES,NA,NA,4 WEEKS,177,NA,CERTIFICATE I IN COMPUTER APPLICATION,1,1,CERTIFICATE I
67,/static/uploads/LOGO_PNG_2018-06-30T18-08-48.png,IXCEL CENTRE FOR PROFESSIONAL STUDIES,NA,NA,15 WEEKS,323,NA,CERTIFICATE II IN COMPUTER APPLICATION,2,2,CERTIFICATE II
67,/static/uploads/LOGO_PNG_2018-06-30T18-08-48.png,IXCEL CENTRE FOR PROFESSIONAL STUDIES,NA,NA,18 WEEKS,603,NA,CERTIFICATE III IN INFORMATION TECHNOLOGY,3,3,CERTIFICATE III
67,/static/uploads/LOGO_PNG_2018-06-30T18-08-48.png,IXCEL CENTRE FOR PROFESSIONAL STUDIES,40,NA,16 WEEKS,604,FACE TO FACE,CERTIFICATE III IN OFFICE MANAGEMENT ,3,3,CERTIFICATE III
67,/static/uploads/LOGO_PNG_2018-06-30T18-08-48.png,IXCEL CENTRE FOR PROFESSIONAL STUDIES,40,NA,16 WEEKS,605,FACE TO FACE,CERTIFICATE III IN BUSINESS ADMINISTRATION ,3,3,CERTIFICATE III
67,/static/uploads/LOGO_PNG_2018-06-30T18-08-48.png,IXCEL CENTRE FOR PROFESSIONAL STUDIES,126,Full-Time,1 YEAR,843,FACE TO FACE,ADVANCED CERTIFICATE IN INFORMATION TECHNOLOGY (Name changed from CERTIFICATE IV IN COMPUTER APPLICATION on 14.05.2018),4,4,CERTIFICATE IV
67,/static/uploads/LOGO_PNG_2018-06-30T18-08-48.png,IXCEL CENTRE FOR PROFESSIONAL STUDIES,120,Full-Time,1 YEAR,844,FACE-TO-FACE,CERTIFICATE 4 IN OFFICE MANAGEMENT,4,4,CERTIFICATE IV
67,/static/uploads/LOGO_PNG_2018-06-30T18-08-48.png,IXCEL CENTRE FOR PROFESSIONAL STUDIES,NA,NA,2 YEARS,1101,NA,DIPLOMA IN INFORMATION TECHNOLOGY,5,5,DIPLOMA
67,/static/uploads/LOGO_PNG_2018-06-30T18-08-48.png,IXCEL CENTRE FOR PROFESSIONAL STUDIES,120,FULL TIME ,1 YEAR,1793,FACE TO FACE,DIPLOMA IN OFFICE MANAGEMENT AND HUMAN RESOURCE,5,5,DIPLOMA
47,NA,KULUNU TRAINING SERVICES (SOCIETY FOR HEALTH EDUCATION),NA,NA,NA,572,NA,CERTIFICATE III IN COUNSELING SKILLS COURSE,3,3,CERTIFICATE III
62,NA,MALDIVES ACADEMY FOR SPECIALISED TRAINING,NA,NA,NA,172,NA,CERTIFICATE I IN SECURITY STUDIES,1,1,CERTIFICATE I
83,NA,MALDIVES AUTISM ASSOCIATION TRAINING INSTITUTE,NA,NA,2 YEARS,1110,NA,DIPLOMA IN SPECIAL EDUCATION,5,5,DIPLOMA
18,/static/uploads/mbs_2018-06-30T18-12-24.png,MALDIVES BUSINESS SCHOOL,NA,NA,NA,443,NA,CERTIFICATE III IN CUSTOMER SERVICE,3,3,CERTIFICATE III
18,/static/uploads/mbs_2018-06-30T18-12-24.png,MALDIVES BUSINESS SCHOOL,NA,NA,4 MONTHS,444,NA,CERTIFICATE LEVEL 3 IN BUSINESS,3,3,CERTIFICATE III
18,/static/uploads/mbs_2018-06-30T18-12-24.png,MALDIVES BUSINESS SCHOOL,NA,NA,NA,771,NA,CERTIFICATE IV IN BUSINESS,4,4,CERTIFICATE IV
18,/static/uploads/mbs_2018-06-30T18-12-24.png,MALDIVES BUSINESS SCHOOL,NA,NA,NA,772,NA,CERTIFICATE IV IN INFORMATION TECHNOLOGY,4,4,CERTIFICATE IV
18,/static/uploads/mbs_2018-06-30T18-12-24.png,MALDIVES BUSINESS SCHOOL,NA,NA,8 MONTHS,773,NA,CERTIFICATE LEVEL 4 IN BUSINESS,4,4,CERTIFICATE IV
18,/static/uploads/mbs_2018-06-30T18-12-24.png,MALDIVES BUSINESS SCHOOL,NA,NA,32 WEEKS,774,NA,CERTIFICATE LEVEL 4 IN INFORMATION TECHNOLOGY,4,4,CERTIFICATE IV
18,/static/uploads/mbs_2018-06-30T18-12-24.png,MALDIVES BUSINESS SCHOOL,NA,NA,NA,1002,NA,DIPLOMA IN BUSINESS ADMINISTRATION (PREVIOUSLY KNOWN AS DIPLOMA IN BUSINESS MANAGEMENT - NAME CHANGED FROM 21.07.2016),5,5,DIPLOMA
